rule id,rule
beeb2797d6f51a63b14ccba461ddd611,"The output must adhere to the parameter controlling the style of speech, adjusting from a neutral, formal style to a lively, informal style."
a2c4c35f5bcc4b6c49647abd278bb4b8,"The output must adhere to the parameter controlling the level of creativity, adjusting from minimal creativity focusing on accuracy to maximum creativity with inventiveness."
6bdbf940a575e12e4eda2ac88e287ab8,"The output must adhere to the parameter controlling the detail of the response, adjusting from a maximally brief one-sentence response to a detailed response considering every detail."
fb8ad80a59dca43abeae744227d8ee44,"The output must adhere to the parameter controlling the technical complexity, adjusting from simple explanations as if to a child to complex explanations using specialized knowledge as if to an expert."
c928e65731c484353076d2827b67360a,"When the parameter specifying the number of variations is present, the output must provide the exact number of different options requested."
a068e15c74017301b7104197dc2a3ca4,"If the '-steps' parameter is included, the output must utilize a task decomposition method, considering step-by-step processes and error checking."
ed5482681a2ce7f31d1934e0d73bc95a,"If the '-q' parameter is included, the output must ask leading questions in any situation where clarification is needed."
820a84245f08893c1405a40d7614c24a,"If the '-qa' parameter is included, the output must provide maximally brief and accurate answers."
57cac530ec937351b9b517a32be9f537,The output must be in the language specified by the '-lang-[language code]' parameter.
414f6b3fe8f59a54809f439ef2a83a1e,"The output must comply with the '-web' or '-no-web' parameter, either explicitly using or avoiding web browsing as stated."
24942e0e2d43684b6d0c9e60a1023192,"If the '-pic' parameter is included, the output must include an image that illustrates or accompanies the response."
