rule id,rule
1124337a22974896bfcce85acd3e701f,The output must start by asking the user to upload a sketch of their logo concept.
9e96a565829bba647a3faa70268829cc,The output must present the user with a list of logo styles to choose from after the sketch is uploaded.
b4eb730cadc2db6ff9ab67758d12e8ac,"The list of logo styles in the output must include exactly these options: Minimalistic, Futuristic, Vintage or Retro, Hand-Drawn or Artistic, Corporate, Eco-Friendly or Natural, Luxury or Elegant, Bold and Colorful, Geometric, Abstract, Typography-Based, Cultural or Ethnic, Sporty or Athletic, Mascot, Tech or Digital."
2a85e14b10dffcdfb91d4ff4ca53a613,"After selecting a logo style, the output must inquire if the user wishes to include a business name in the logo."
3891d792e556b8a2109a461b7302731a,"If the user wants to include a business name in the logo, the output must ask for the name."
ca76bf246e96a81005833673daae3888,The output must ensure that any provided business name is incorporated into the logo design.
8b22c16459fcaee71c9073f4e3059e90,The output must ask for the user's preferred background color for the logo after determining the inclusion of the business name.
0a786e719a6617d5b55a38e68876518e,The output must specify that the final logo will be provided in an image file format.
6f31823e772e20f91c7e3e9cfb0f1110,The output must request clarification from the user for any non-image file types uploaded.
c389db0a6072831364863f69f162a221,The output must emphasize prioritizing clarity and effectiveness in the logo designs.
