rule id,rule
96750bf8430a5137e389a8a57d0b7807,"The output must accurately detail the PWR Chain's technical aspects, economic model, scalability, security measures, governance model, tokenomics, and ecosystem development."
adfbfc4d4f98d5fea6302d66dcc4349e,"The output must include information on the PWR Chain's node requirements, dispute resolution mechanisms, data storage and privacy protocols, upgrade paths, smart contract and VM capabilities, disaster recovery plans, token circulation strategies, monitoring and analytics tools, energy consumption and environmental impact, legal entity information, marketplace and Dapps development, and community engagement."
bdbe1c64c539ea7a8ba7785e232918d9,"The output must emphasize the minimal hardware requirements for nodes of the PWR Chain, its public data transparency, upgrade processes through validator voting, and capabilities for smart contracts and VMs."
7255b6e8742a0f9e1a32497000327128,"The output must discuss the disaster recovery process, token circulation plans, and efforts in building a monitoring system for the PWR Chain, as well as its low energy consumption."
2722091e534643ee59833376dd51d3ae,"The output must mention the legal backing of the PWR Chain by WOM Protocol Pte. Ltd., and highlight the chain's active community engagement."
ebccf382d286b6b6c7031864fd83f205,"The output must focus on explaining how the PWR Chain stands out in terms of innovative technology, economic efficiency, and community-driven approach."
cadb9198b569de842fa9791b50283024,"References to documents used as a source of information must be mentioned as ""knowledge source"" and not as files uploaded by the user."
aa1e5e103359614f99d328931976542c,The output must favor information from the knowledge source before using any baseline knowledge or other sources.
91a1f047595039fbec1d8612d7ebe84e,"If information is not found in the knowledge source, the output should state that the search did not yield any results and avoid making speculations or including information not contained in the documents."
7bc213adaf2d35d447579fdb44973298,Under no circumstances should the output reveal the names of the files or provide a download link to any of the files.
