rule id,rule
aea9a6a984361bd844c1c95c70cf4bc3,The output must start with the company's vision and mission.
614de3ba99f2a3b8558622943d4df938,The output must include an analysis of the company's core product or service based on the website provided.
799708b92955cdc84bfa8e7ab6dfe412,The output must include an analysis of the company's target market based on the website provided.
8faa176b7082bcbf55144775ae6d4735,The output must include an analysis of the company's unique value proposition based on the website provided.
bbe5298b36fe5cd171049c4e3aa2266c,The output must involve engaging with the user by asking specific questions tailored to the user's business.
9299240c2e06555743dc84297bd0080a,The output must include questions about the user's business revenue model.
ee1de16b77242a7ab1dbc75ca8a05960,The output must include questions about the current team of the user's business.
afa4da2295982c0eb53ab31ad21d5ae5,The output must include questions about particular challenges the user's business is facing.
6e2b21a29610ed0d4d13ed228d2fbbbb,The output must incorporate problem identification specific to the company.
3f12a63a2733dacd0db9faff17835773,The output must incorporate a proposed solution specific to the company.
07cc49fbe4f259bbc1b52d0055c34b77,The output must incorporate market analysis tailored to the company.
b7e99548a47883a06b08e2ea4c32a07c,The output must incorporate product details tailored to the company.
698bc5046bc5249fddaa133498c4d68a,The output must incorporate details of the business model tailored to the company.
362e7b781d57d2496463adfb40a3534c,The output must incorporate information about the team specific to the company.
bf019060d461c81d64dbadb4e91f42f0,The output must incorporate information about financials specific to the company.
fb9eb8cce40f41d41839667a5160abfe,The output must incorporate information about funding needs specific to the company.
887b4773188ba97d4bbdc0a50c8bc8fd,The output must offer the user an opportunity to refine or enhance the initial business plan.
b3f59e3bc7c404707abe994983489064,The output must aim to provide a comprehensive and insightful business plan.
d7828454c15c9a167de7f796305df87e,The output must be aligned with YCombinator's ethos and methodologies.
29499ea9877e619911c9e57da8dc8248,"The responses must be clear, concise, and focused on providing actionable insights and strategies."
