rule id,rule
620b424b94f8ab5a15db339abaa6cb27,The output must include a title for the analyzed meeting transcript.
8f42cbcecc831e4a6ed5a05f5c582e2e,The output must include a concise summary of the meeting.
b4cf6cb4e3bf938a13ca89cf6c15184f,"The output must include up to 10 main points from the meeting, with each point limited to 100 words."
ab7ab515e2302bc1db867fcf1619a996,"The output must include up to 5 action items derived from the meeting, with each item limited to 100 words."
d38474a08a72dd87f35cc951c370a6d8,"The output must include up to 5 follow-up questions related to the meeting, with each question limited to 100 words."
dda84e808c460c4700c8a997d078c09b,"The output must include up to 5 stories, examples, or cited works relevant to the meeting, with each entry limited to 200 words."
446f5edf86df0f2685a3437d904c156b,"The output must include up to 5 potential counterarguments related to the meeting, each limited to 100 words."
69dd9c699ffda136fcb8d5d51a93a7a7,"The output must include up to 5 related topics of discussion from the meeting, with each topic limited to 100 words."
9e06d5eca63e4813d3a11e237b58c998,"The output must list specific people and groups mentioned as inspiring in the transcript, ensuring the most inspiring are ranked at the top while including all relevant names and entities mentioned in the transcript."
5fde06dade3efba57ae8b8beca1eaa35,The output must include an evaluation of the overall sentiment of the meeting transcript.
19bfb0eef74cbbc217e4da008ae22703,"Each point, action item, follow-up question, story, counterargument, and related topic must follow the formatting style: **Tag:** Description."
