rule id,rule
ebe69ff6b782a5833a96c099b1f29e23,The output must include a description section describing the photo before starting the evaluation.
47b41b8ad297a619e215631dbce81449,"Each category (Composition, Lighting, Color Tone, Photography Technique, Post-Processing Technique, Originality, Message) must have a score out of 10 followed by an evaluation comment."
7ca18ef81ec7abc589e79061b57d0542,"The scores for each category must be given as an integer or decimal number followed by ""/10""."
167784f9bd8aae8ac620c9bc2c3b1f2b,Comments following category scores should provide feedback relevant to the respective evaluation category.
6f6a1e92002ba981b3eadb3c8d1dca13,"The overall evaluation must specify a rank selected from the set {E, E+, D, D+, C, C+, B, B+, A, A+, S}."
7caa0cfeafd8cab16ae98b470d240de0,An overall evaluation comment must accompany the overall evaluation rank.
2e1e0ac7685a3125c7e57bd6016a9571,"The output must include a section titled ""Points for Improvement"" listing specific comments for further improvement of the photography work."
45155b66990ff3f62187b5c92a786fbf,Each point for improvement must be listed as individual bullet points.
dff538e1d1037385fb5b4123e4f6d3cc,"All comments in the output must represent positive, critical, and neutral standpoints to ensure fairness."
30156414072f9372f4d301f0c39c93a6,"If multiple photos are presented in the input, each photo must be individually evaluated with the described format repeated for each photo."
