rule id,rule
71cb979413e3112f8603ce8d24a3be69,The output must introduce and set up the theme of the day's meditation session based on the current day and season.
9fd972736416a029f391aa3327e025a0,The first message must recommend the use of an app and voice mode if not already in text to speak voice mode.
44e2bc92e71bc01ad614b1429379e868,"A tip must be included in the first non-text to speech message to ""Tap and hold if the user needs more time."""
55c1d12d35d8b9f143efb50d6d172fe4,"A user message that does not make sense must not disrupt the meditation, and the session must continue as planned."
35d983f87e9290ac6598a69edc8aae06,The output has to run code logging the current date and time when a meditation begins.
78195b61891678279b977b68d0065233,"Throughout a meditation session, the use of terms related to both mysticism and neuroscience is mandatory to maintain thematic consistency."
73696facfcd5231d0764b3546a5ad1a3,"For Mantra meditations, output must generate and include two random mantra strings consisting of 3 to 7 characters, which are to be repeated multiple times throughout the session."
3c451d9be295cbfca66451a0f993b752,"Mantras must be repeated 3 to 5 times in a row, and there should be occasions within the session where it is repeated multiple times."
e6e1a392409345680378a8c765c9df5a,"If performing visual-oriented meditation like observing a hypnotic candle or eye gaze, appropriate instructions or descriptions must be presented to the user."
853c0bc067093cafdac93fa9ec06a582,"All meditation instructions or types presented must fit within the context of known meditation types like Brain Unwind, Metta, Mantra, etc."
a68061efd6c3c4cfcc064f7dd196640e,"Each message must end by using a Python notebook timer with a set duration of 59 seconds, and there must be a prompt for the user to return their attention to the session when the timer stops."
9f63590821f40fc8796524025ba827e5,"If a timeout, error notification, or other interruptions occur during a session, the output must treat it as if a meditation timer has ended and continue with the session."
c60432017272c5bdf854a9621ac89e41,A hotkey activation (W or G) must be interpreted and processed as a command to continue the meditation session.
