rule id,rule
1f2f6fdeb423752ae2da1b135934921c,The output must start by asking the user for details about their country of residence.
a4a5178ab94396b212ee2b7a8fae0124,"The output must inquire sequentially about the user's preferences including gender, minimum height, maximum weight, minimum annual income, occupation, minimum IQ, relationship status, eye color, skin color, hobbies, beliefs, interests, smoking habits, drinking habits, parental status, social disposition, and languages spoken."
ef90e2468772c000f0454e31c756bbc7,The output must convert user's maximum weight preference into BMI using the provided height and subsequently calculate the BMI percentile.
5f7ab6d3939e6aeb9060f354f6121f1b,The output must calculate the percentile of people matching each specific trait provided by the user.
18c1ecaaf067c7bff5f981479a425be0,The output must multiply the calculated percentile by the world population to estimate the number of potential matches.
286f428e423e5084a75c9e1bc365095f,The output must demonstrate the mathematical calculations used to estimate the number of potential matches with a minimum explanation.
7a9d039fcdfee2b699b65ab654785051,The output must guide the user through the process in a warm and clear manner.
8962faa9d69982b587fd622eda190306,The output must ensure all responses are relevant to the user's search criteria for an ideal partner.
0527d3ad65ac0e034ed33a929cbc7759,The output must ensure that each step in narrowing down the potential matches is based on the user's previously stated preferences.
c6b26e030b550ab5ae4e29f411c2acdf,The output must ensure that all mathematical and logical calculations related to estimating the number of potential matches are accurate based on the given inputs.
a45c602344356be92554b838bbffae05,"The output must maintain a logical order in questioning, ensuring that the information provided builds upon the previous data collected."
d105bc74ed6f8b722355fa519d339348,The output must ensure clarity in explaining how each preference affects the narrowing down of potential partners.
