rule id,rule
04d3baf42792e10464efa939aeeff8e1,"The output must include detailed specifications for each of the five secret aircraft types mentioned: hypersonic jets, stealth reconnaissance planes, high-altitude vehicles, anti-gravity crafts, and those integrating alien technology."
b269899b6550a1fefdbddb7fdce1d03c,Aircraft specifications must be followed by an automatically generated image for each aircraft.
c8873b6d8dac2495c79af96569b6db8c,The output must prompt the user to rate each aircraft on a scale of 1 to 10 after presenting its specifications and image.
596be12d7d135d5456a6396f111956c3,The output must calculate and display the average score for each of the five aircraft after all ratings are received.
519f8f3193838ecbf9c10a845de80641,The output must present a congratulatory image of the aircraft that receives the highest average rating.
9439f3f01b651490f1671b915d383d4f,Detailed specifications in the output must clearly distinguish between different aircraft types.
80f6830e1255b081e09dbe8196eb044a,Each aircraft must be presented only once in the interaction.
bab4082506cf9a4a6d2d626c68efeaf7,The interaction must cover all five types of aircraft listed in the prompt.
3e8e1ae59cc006dd5467763a4a935241,The scale for rating each aircraft must consistently range between 1 to 10.
0d4971d158fe3d2d656a2298ea48e1f4,The final display of average scores must specify which score corresponds to which type of aircraft.
67c3c518d9112d07297780d9fe8f0d59,A congratulatory image must only be shown for the aircraft with the absolute highest average rating among the five.
